user_id,generations,game_count,max_score,max_cards_played,avg_score,avg_cards_played,user_name
u92e06408e2d9,7,5,119,54.0,95.4,42.8,naf-fly
u92e06408e2d9,8,1,70,46.0,70.0,46.0,naf-fly
u932fe25b6261,4,4,52,13.0,44.25,11.25,ys
u932fe25b6261,5,3,53,25.0,50.67,19.33,ys
u932fe25b6261,6,8,78,40.0,66.12,23.62,ys
u932fe25b6261,7,4,87,49.0,79.5,36.75,ys
u932fe25b6261,9,1,100,45.0,100.0,45.0,ys
u93aa7d874d70,5,1,75,45.0,75.0,45.0,muwing
u93aa7d874d70,6,2,89,25.0,83.0,25.0,muwing
u93aa7d874d70,7,2,143,79.0,119.5,63.0,muwing
u94c1478ff958,8,1,78,31.0,78.0,31.0,liz0203
u94c1478ff958,9,1,100,38.0,100.0,38.0,liz0203
u953b71df6d74,10,2,81,27.0,73.5,27.0,叫叫哥哥
u97d6f70b34d9,4,4,81,29.0,57.75,21.75,小花火
u97d6f70b34d9,5,11,113,63.0,73.82,33.91,小花火
u97d6f70b34d9,6,21,138,76.0,94.57,47.19,小花火
u97d6f70b34d9,7,5,148,92.0,114.0,72.2,小花火
u9840f6d7c328,7,1,74,20.0,74.0,20.0,幽灵
u9840f6d7c328,8,2,79,42.0,75.5,33.0,幽灵
u9840f6d7c328,9,2,102,50.0,93.5,39.5,幽灵
u9947afba1e98,5,4,77,34.0,70.5,24.5,小渊
u9947afba1e98,6,3,85,39.0,81.67,37.67,小渊
u9947afba1e98,7,11,128,72.0,97.82,47.73,小渊
u9947afba1e98,8,6,111,64.0,100.67,50.0,小渊
u99c9f8f49715,9,1,68,19.0,68.0,19.0,aa-代打代练
u99c9f8f49715,10,2,78,22.0,76.5,21.0,aa-代打代练
u99f9ce3f0823,3,1,62,11.0,62.0,11.0,cellinia
u99f9ce3f0823,4,7,69,50.0,54.14,18.86,cellinia
u99f9ce3f0823,5,36,103,51.0,64.44,30.39,cellinia
u99f9ce3f0823,6,57,154,88.0,85.84,44.7,cellinia
u99f9ce3f0823,7,9,125,65.0,95.89,48.33,cellinia
u9a7c645c3751,5,1,54,14.0,54.0,14.0,zslzsl
u9a7c645c3751,6,2,74,42.0,71.5,34.0,zslzsl
u9ca1b4f8b101,7,1,60,33.0,60.0,33.0,狗头
u9ca1b4f8b101,8,2,71,30.0,67.0,26.5,狗头
u9ca1b4f8b101,9,4,97,45.0,93.75,40.25,狗头
u9ca1b4f8b101,10,3,95,47.0,86.67,40.67,狗头
u9cbbff6bb38c,7,4,121,33.0,88.0,25.5,askera
u9cbbff6bb38c,8,7,122,70.0,90.14,47.29,askera
u9cbbff6bb38c,9,12,171,87.0,125.5,59.83,askera
u9cbbff6bb38c,10,3,162,75.0,137.33,70.33,askera
u9ddd08910546,10,3,91,37.0,81.67,33.33,深橙浅橙1102
u9ddd08910546,11,1,95,48.0,95.0,48.0,深橙浅橙1102
u9e3719160091,8,2,67,36.0,66.0,31.5,奥本海默
u9e3719160091,9,1,66,41.0,66.0,41.0,奥本海默
u9ebc40a0dfa7,6,1,48,23.0,48.0,23.0,熊猫头
u9ebc40a0dfa7,9,1,56,37.0,56.0,37.0,熊猫头
u9ee1b6a74d6b,5,1,47,19.0,47.0,19.0,归心
u9ee1b6a74d6b,6,6,86,45.0,60.83,25.33,归心
u9fdf9c2ccd16,8,2,64,35.0,58.0,30.0,adam1203
ua09de4e57841,8,2,73,29.0,61.5,24.5,yog
ua09de4e57841,9,3,77,32.0,66.33,27.0,yog
ua0e37107a5b9,9,1,77,53.0,77.0,53.0,idoit
ua0e37107a5b9,11,1,112,53.0,112.0,53.0,idoit
ua0e8dbc39515,4,2,54,14.0,49.0,13.0,george sun
ua0e8dbc39515,5,11,82,22.0,63.0,16.45,george sun
ua0e8dbc39515,6,10,76,35.0,66.2,26.2,george sun
ua0e8dbc39515,7,4,105,34.0,85.25,26.67,george sun
ua0e8dbc39515,8,1,94,36.0,94.0,36.0,george sun
ua1cb032a2ddc,5,1,52,30.0,52.0,30.0,达达
ua1cb032a2ddc,6,1,51,21.0,51.0,21.0,达达
ua25fb7c48105,5,1,61,27.0,61.0,27.0,cyzwq567
ua25fb7c48105,6,1,54,35.0,54.0,35.0,cyzwq567
ua25fb7c48105,7,2,80,50.0,73.5,49.5,cyzwq567
ua25fb7c48105,8,1,64,38.0,64.0,38.0,cyzwq567
ua2927f8dca5d,7,1,44,27.0,44.0,27.0,7x
ua2927f8dca5d,8,1,68,28.0,68.0,28.0,7x
ua2a2d97d7937,10,2,66,32.0,60.5,30.0,metroleo
ua30a21f96400,4,6,74,24.0,59.83,16.83,雩喵喵
ua30a21f96400,5,14,110,61.0,79.14,35.31,雩喵喵
ua30a21f96400,6,23,116,79.0,84.35,45.72,雩喵喵
ua30a21f96400,7,5,139,62.0,69.6,57.0,雩喵喵
ua30a21f96400,8,1,95,59.0,95.0,59.0,雩喵喵
ua42acdf95885,3,1,58,15.0,58.0,15.0,流星小傻瓜
ua42acdf95885,4,3,84,33.0,71.67,25.67,流星小傻瓜
ua42acdf95885,5,21,89,51.0,62.33,29.0,流星小傻瓜
ua42acdf95885,6,25,128,64.0,79.52,39.79,流星小傻瓜
ua42acdf95885,7,5,140,68.0,105.6,51.8,流星小傻瓜
ua42acdf95885,10,1,90,43.0,90.0,43.0,流星小傻瓜
ua4928bcdbe27,10,2,108,34.0,104.0,32.5,越前龙马
ua4928bcdbe27,11,2,104,33.0,103.5,32.5,越前龙马
ua4928bcdbe27,12,1,109,47.0,109.0,47.0,越前龙马
ua522d8b05d43,5,1,88,40.0,88.0,40.0,小熊猫猫猫
ua522d8b05d43,6,3,118,51.0,100.33,35.0,小熊猫猫猫
ua65c29bafdd0,4,1,54,19.0,54.0,19.0,假的雪樱
ua65c29bafdd0,5,12,93,54.0,71.42,30.25,假的雪樱
ua65c29bafdd0,6,14,139,71.0,100.5,45.71,假的雪樱
ua65c29bafdd0,7,2,89,50.0,86.0,40.5,假的雪樱
ua6967fc12f43,5,17,94,53.0,79.06,30.94,tree
ua6967fc12f43,6,27,126,62.0,92.33,42.48,tree
ua6967fc12f43,7,13,138,71.0,111.85,48.85,tree
ua6a6ff7c11b5,9,1,64,28.0,64.0,28.0,altria
ua6a6ff7c11b5,10,2,74,23.0,66.0,21.0,altria
ua6add19293f2,8,2,77,32.0,67.0,23.0,azzhh
ua6bbb16bbe3d,6,2,53,21.0,50.0,20.5,vikiy
ua6bbb16bbe3d,7,1,74,25.0,74.0,25.0,vikiy
ua72eff233258,6,2,75,53.0,72.0,47.0,萌新月色
ua72eff233258,8,1,77,45.0,77.0,45.0,萌新月色
ua76c30a1f5d6,8,1,64,30.0,64.0,30.0,cola96
ua76c30a1f5d6,9,2,80,35.0,79.0,32.5,cola96
ua76c30a1f5d6,10,4,98,40.0,88.0,35.5,cola96
ua87dd5f8c30b,3,1,31,13.0,31.0,13.0,抽牌=抽自己
ua87dd5f8c30b,4,4,51,26.0,42.0,15.5,抽牌=抽自己
ua87dd5f8c30b,5,26,87,38.0,65.62,26.46,抽牌=抽自己
ua87dd5f8c30b,6,46,154,55.0,82.26,35.39,抽牌=抽自己
ua87dd5f8c30b,7,6,130,64.0,105.17,50.67,抽牌=抽自己
ua913e741dcd5,9,2,101,48.0,89.5,38.0,花卷
ua9206bb2fd0c,6,1,55,28.0,55.0,28.0,阴奉阳we
ua9206bb2fd0c,7,2,69,12.0,66.5,11.0,阴奉阳we
ua9206bb2fd0c,8,3,121,75.0,96.0,47.33,阴奉阳we
ua9206bb2fd0c,10,1,100,76.0,100.0,76.0,阴奉阳we
uaa68e76b5075,4,2,31,15.0,29.5,14.0,恶魔玩偶
uaa68e76b5075,5,7,54,32.0,38.14,21.57,恶魔玩偶
uaa68e76b5075,6,16,89,55.0,56.88,30.06,恶魔玩偶
uaa68e76b5075,7,9,105,59.0,65.11,33.0,恶魔玩偶
uaa68e76b5075,8,1,90,49.0,90.0,49.0,恶魔玩偶
uaa68e76b5075,9,1,82,54.0,82.0,54.0,恶魔玩偶
uaac7ed054272,7,1,68,18.0,68.0,18.0,---
uaac7ed054272,8,3,80,25.0,73.67,23.67,---
uaac7ed054272,9,1,77,23.0,77.0,23.0,---
uaac7ed054272,10,1,106,43.0,106.0,43.0,---
uaad9ddb4433c,7,1,74,40.0,74.0,40.0,nep
uaad9ddb4433c,8,1,103,35.0,103.0,35.0,nep
uaad9ddb4433c,9,1,86,26.0,86.0,26.0,nep
uab026a7dc67f,3,1,55,11.0,55.0,11.0,玩火星
uab026a7dc67f,4,16,87,40.0,61.0,22.75,玩火星
uab026a7dc67f,5,105,105,61.0,69.65,30.15,玩火星
uab026a7dc67f,6,177,142,66.0,86.01,38.57,玩火星
uab026a7dc67f,7,39,144,70.0,105.38,47.61,玩火星
uab33c1444ad1,4,1,47,18.0,47.0,18.0,leyline
uab33c1444ad1,5,14,80,33.0,53.57,22.64,leyline
uab33c1444ad1,6,18,108,52.0,69.0,31.5,leyline
uab33c1444ad1,7,10,138,57.0,83.5,42.9,leyline
uab33c1444ad1,8,3,84,29.0,77.67,24.33,leyline
uab33c1444ad1,12,1,138,69.0,138.0,69.0,leyline
uab40f804bf17,5,1,48,24.0,48.0,24.0,pyrrhus
uab40f804bf17,7,1,110,71.0,110.0,71.0,pyrrhus
uabe831ca1c43,6,2,55,23.0,49.5,22.0,東風谷草田
uabe831ca1c43,7,2,81,34.0,74.0,34.0,東風谷草田
uabe831ca1c43,8,1,70,28.0,70.0,28.0,東風谷草田
uac7f79345283,4,1,61,21.0,61.0,21.0,小坏蛋居居
uac7f79345283,5,9,88,37.0,74.44,29.33,小坏蛋居居
uac7f79345283,6,10,208,124.0,105.6,51.56,小坏蛋居居
uac7f79345283,7,4,142,68.0,122.5,59.5,小坏蛋居居
uacca927d9ad4,5,1,40,29.0,40.0,29.0,chiyu001
uacca927d9ad4,6,2,90,36.0,71.5,34.0,chiyu001
uacca927d9ad4,7,3,108,57.0,83.33,49.0,chiyu001
uaccdd996a51f,5,2,99,47.0,79.5,39.0,小wish
uaccdd996a51f,6,1,73,42.0,73.0,42.0,小wish
uad95851b66b6,8,6,115,66.0,77.5,45.17,tsmc no1
uad95851b66b6,9,2,98,51.0,91.0,45.5,tsmc no1
uad95851b66b6,10,2,121,67.0,105.5,63.0,tsmc no1
uae06b2db053f,4,1,43,20.0,43.0,20.0,奥摩摩
uae06b2db053f,5,9,90,36.0,68.89,28.44,奥摩摩
uae06b2db053f,6,11,113,68.0,78.73,35.18,奥摩摩
uae06b2db053f,7,8,138,74.0,92.0,53.62,奥摩摩
uae379c6cf28a,3,5,80,24.0,66.6,16.2,mio
uae379c6cf28a,4,42,84,32.0,51.21,18.4,mio
uae379c6cf28a,5,154,109,67.0,64.08,26.29,mio
uae379c6cf28a,6,164,133,70.0,77.38,35.33,mio
uae379c6cf28a,7,51,136,85.0,86.33,40.62,mio
uae379c6cf28a,9,1,38,25.0,38.0,25.0,mio
uaea1d0f78a29,5,11,131,85.0,75.45,40.36,五亿个铃铛
uaea1d0f78a29,6,14,149,86.0,75.36,45.57,五亿个铃铛
uaea1d0f78a29,7,2,80,43.0,79.0,38.5,五亿个铃铛
uaea1d0f78a29,8,1,109,63.0,109.0,63.0,五亿个铃铛
uaf7cda1b3f96,7,1,64,25.0,64.0,25.0,blxg
uaf7cda1b3f96,8,2,81,27.0,78.5,21.5,blxg
uaf86208c2f2d,5,4,86,36.0,81.5,31.5,alaps
uaf86208c2f2d,6,3,85,42.0,75.67,30.67,alaps
ub03e91fb5b9d,4,3,49,23.0,44.33,19.33,千、
ub03e91fb5b9d,5,24,118,48.0,70.88,30.83,千、
ub03e91fb5b9d,6,28,154,66.0,84.54,39.93,千、
ub03e91fb5b9d,7,5,122,62.0,100.6,51.2,千、
ub1029666653b,7,1,100,42.0,100.0,42.0,艾蒙中法
ub1029666653b,8,2,106,61.0,97.0,55.0,艾蒙中法
ub1029666653b,9,3,89,50.0,-85.0,47.67,艾蒙中法
ub127e12e716d,10,1,70,25.0,70.0,25.0,zhongye
ub127e12e716d,11,2,69,26.0,64.5,24.5,zhongye
ub1cdc9500227,8,2,83,28.0,65.5,22.0,雾雨咖喱
ub1cdc9500227,9,1,58,28.0,58.0,28.0,雾雨咖喱
ub2b47e7d5193,6,2,80,39.0,73.0,30.5,meguminqwq
ub2b47e7d5193,8,2,80,44.0,73.5,37.5,meguminqwq
ub2b47e7d5193,9,2,94,43.0,93.5,42.5,meguminqwq
ub2b47e7d5193,10,1,88,43.0,88.0,43.0,meguminqwq
ub3c19b5c0394,7,3,130,92.0,118.0,89.0,浮生无梦
ub4cbe3f67b24,3,1,49,7.0,49.0,7.0,火星威
ub4cbe3f67b24,4,2,42,16.0,40.5,13.0,火星威
ub4cbe3f67b24,5,3,55,30.0,50.67,28.33,火星威
ub4cbe3f67b24,6,4,88,36.0,70.0,32.75,火星威
ub4cbe3f67b24,7,1,67,35.0,67.0,35.0,火星威
ub4cbe3f67b24,8,1,77,38.0,77.0,38.0,火星威
ub559cc098229,5,1,31,27.0,31.0,27.0,efhk
ub559cc098229,9,1,103,50.0,103.0,50.0,efhk
ub578a12e7c47,4,3,75,29.0,67.0,22.33,冷殇www
ub578a12e7c47,5,14,99,48.0,78.86,30.14,冷殇www
ub578a12e7c47,6,9,132,56.0,90.22,41.22,冷殇www
ub578a12e7c47,7,1,96,42.0,96.0,42.0,冷殇www
ub6aacd4ce2df,10,1,100,55.0,100.0,55.0,cqdelinzi
ub6aacd4ce2df,11,1,110,52.0,110.0,52.0,cqdelinzi
ub74f763858c8,4,8,73,26.0,58.0,19.12,带恶人6324
ub74f763858c8,5,38,100,37.0,68.39,27.11,带恶人6324
ub74f763858c8,6,45,129,65.0,84.6,38.53,带恶人6324
ub74f763858c8,7,16,131,69.0,97.88,41.38,带恶人6324
ub74f763858c8,8,1,160,59.0,160.0,59.0,带恶人6324
ub76c3681b1d7,8,1,72,22.0,72.0,22.0,spurs001
ub76c3681b1d7,9,2,72,21.0,68.0,21.0,spurs001
ub76c3681b1d7,10,4,78,27.0,72.25,22.75,spurs001
ub9134a1787a8,9,1,57,43.0,57.0,43.0,荷蛋
ub9134a1787a8,10,1,91,36.0,91.0,36.0,荷蛋
ub92358251d85,5,1,59,13.0,59.0,13.0,zt
ub92358251d85,7,1,60,31.0,60.0,31.0,zt
ub96e5575a6e5,8,1,59,22.0,59.0,22.0,马保国
ub96e5575a6e5,9,3,81,34.0,68.67,28.33,马保国
ub96e5575a6e5,10,4,92,38.0,73.75,27.5,马保国
ub9d521e06c3e,7,1,67,21.0,67.0,21.0,xyh
ub9d521e06c3e,9,1,63,32.0,63.0,32.0,xyh
uba4e8d8c5e23,6,2,63,25.0,52.0,23.5,alex861504
uba4e8d8c5e23,7,1,56,22.0,56.0,22.0,alex861504
uba4e8d8c5e23,8,1,86,30.0,86.0,30.0,alex861504
uba6e8de85d7d,9,1,99,39.0,99.0,39.0,yuy
uba6e8de85d7d,10,1,98,32.0,98.0,32.0,yuy
uba7349e7d5f8,9,2,78,30.0,75.5,28.5,404-student
uba7349e7d5f8,10,2,82,34.0,81.5,30.0,404-student
ubc4840d67121,3,2,51,10.0,46.5,9.0,rα—1n
ubc4840d67121,4,1,46,21.0,46.0,21.0,rα—1n
ubc4840d67121,5,19,91,52.0,69.63,26.68,rα—1n
ubc4840d67121,6,16,95,58.0,76.56,36.12,rα—1n
ubc4840d67121,7,6,129,88.0,93.33,51.33,rα—1n
ubc8fcb9a8984,7,1,85,32.0,85.0,32.0,xscc
ubc8fcb9a8984,8,2,83,27.0,70.0,25.5,xscc
ubc8fcb9a8984,9,2,76,34.0,64.5,32.5,xscc
ubcca500145dd,4,2,46,19.0,43.0,17.5,j89101212
ubcca500145dd,6,9,84,50.0,73.11,31.56,j89101212
ubcca500145dd,7,5,103,44.0,91.6,39.4,j89101212
ubcca500145dd,8,6,146,48.0,110.67,43.17,j89101212
ubcca500145dd,9,2,113,46.0,100.5,43.0,j89101212
ubcea0bd5ffdc,8,1,59,9.0,59.0,9.0,royfrost
ubcea0bd5ffdc,9,3,90,35.0,75.67,30.33,royfrost
ubcea0bd5ffdc,10,3,94,38.0,84.67,26.67,royfrost
ubcf674aa76fe,4,3,70,28.0,59.0,21.33,狗运助我
ubcf674aa76fe,5,6,99,44.0,67.0,30.17,狗运助我
ubcf674aa76fe,6,14,114,52.0,92.86,39.57,狗运助我
ubcf674aa76fe,7,2,102,31.0,69.5,27.0,狗运助我
ubf01abed7e58,11,1,98,27.0,98.0,27.0,kiss
ubf01abed7e58,13,1,87,37.0,87.0,37.0,kiss
ubfb680681a48,6,3,88,43.0,73.0,34.0,oldfan
ubfb680681a48,7,6,92,47.0,76.83,35.33,oldfan
ubfb680681a48,8,3,114,52.0,83.33,36.33,oldfan
ubfc52ae1278a,6,7,90,39.0,62.29,31.43,左仙人江东
ubfc52ae1278a,7,2,80,55.0,60.0,37.5,左仙人江东
uc02fb242a57c,6,1,52,12.0,52.0,12.0,fx
uc02fb242a57c,7,3,55,40.0,51.33,28.0,fx
uc0956156417f,9,2,64,37.0,63.0,37.0,antares
uc0956156417f,10,1,61,32.0,61.0,32.0,antares
uc0956156417f,11,2,65,32.0,64.0,30.0,antares
uc19a767f9798,7,1,61,20.0,61.0,20.0,xixu
uc19a767f9798,9,2,60,27.0,53.0,24.5,xixu
uc19bfac53cd6,8,1,39,28.0,39.0,28.0,assassinmo
uc19bfac53cd6,9,1,62,18.0,62.0,18.0,assassinmo
uc1b3c993183e,4,1,45,17.0,45.0,17.0,wsxiaohai
uc1b3c993183e,5,1,44,26.0,44.0,26.0,wsxiaohai
uc1b3c993183e,6,2,69,32.0,59.5,29.0,wsxiaohai
uc1b3c993183e,7,2,105,36.0,91.5,33.0,wsxiaohai
uc1dbab628e33,4,4,60,24.0,53.5,20.75,☆网☆络☆暴☆力☆
uc1dbab628e33,5,12,87,54.0,69.5,35.67,☆网☆络☆暴☆力☆
uc1dbab628e33,6,13,114,60.0,94.15,43.23,☆网☆络☆暴☆力☆
uc1dbab628e33,7,6,111,58.0,93.17,44.0,☆网☆络☆暴☆力☆
uc2201f6c37fc,6,2,71,13.0,68.0,11.5,fdw
uc2201f6c37fc,7,1,63,11.0,63.0,11.0,fdw
uc2201f6c37fc,8,5,81,49.0,75.4,28.6,fdw
uc2201f6c37fc,9,2,105,49.0,94.5,42.5,fdw
uc2265a65f992,4,4,58,24.0,54.0,21.25,芝士泥鸭
uc2265a65f992,5,7,81,35.0,68.14,29.86,芝士泥鸭
uc2265a65f992,6,2,98,43.0,93.5,35.0,芝士泥鸭
uc26149a6fd25,9,1,73,35.0,73.0,35.0,林羽
uc26149a6fd25,11,1,107,57.0,107.0,57.0,林羽
uc28e327cb7b1,9,1,87,42.0,87.0,42.0,alley
uc28e327cb7b1,10,1,76,28.0,76.0,28.0,alley
uc3731936845f,5,1,53,18.0,53.0,18.0,hephait
uc3731936845f,8,3,146,65.0,121.33,57.67,hephait
uc3dfeac0f7c1,6,3,99,37.0,79.0,30.33,小和尚
uc40f09c22475,6,1,55,15.0,55.0,15.0,qxl
uc40f09c22475,8,2,79,31.0,69.0,26.0,qxl
uc4fd8292c34b,5,4,71,23.0,47.5,17.25,anvelbeta
uc4fd8292c34b,6,7,82,45.0,71.14,31.43,anvelbeta
uc4fd8292c34b,7,10,93,56.0,77.8,34.33,anvelbeta
uc4fd8292c34b,8,8,101,59.0,87.5,47.75,anvelbeta
uc572c2571884,4,1,61,24.0,61.0,24.0,mmpdj
uc572c2571884,5,7,72,29.0,56.14,23.0,mmpdj
uc572c2571884,6,8,98,48.0,70.88,31.38,mmpdj
uc572c2571884,7,5,113,65.0,80.8,43.4,mmpdj
uc572c2571884,9,1,107,41.0,107.0,41.0,mmpdj
uc59bda8af6dc,4,1,58,13.0,58.0,13.0,小坏蛋铃铛
uc59bda8af6dc,5,7,116,64.0,76.71,33.0,小坏蛋铃铛
uc59bda8af6dc,6,9,109,48.0,83.89,37.22,小坏蛋铃铛
uc59bda8af6dc,7,2,106,51.0,103.0,48.0,小坏蛋铃铛
uc5e60fb3bd20,5,3,76,37.0,74.0,32.33,红高粱
uc5e60fb3bd20,6,4,122,61.0,104.25,41.0,红高粱
uc7027cd025dc,7,1,55,25.0,55.0,25.0,青鸾qwq
uc7027cd025dc,9,1,97,47.0,97.0,47.0,青鸾qwq
uc709b05827b6,5,3,87,30.0,71.0,23.67,时尘
uc709b05827b6,6,4,184,110.0,105.25,60.5,时尘
uc709b05827b6,7,1,107,57.0,107.0,57.0,时尘
uc72987a84c09,8,1,78,25.0,78.0,25.0,hirah
uc72987a84c09,9,1,82,25.0,82.0,25.0,hirah
uc8e33ecacc04,5,6,71,35.0,60.33,26.0,jjc
uc8e33ecacc04,6,8,119,66.0,77.0,32.0,jjc
uc8e33ecacc04,7,21,123,78.0,76.95,34.5,jjc
uc8e33ecacc04,8,16,100,47.0,85.88,31.25,jjc
uc8e33ecacc04,9,10,119,70.0,93.7,43.3,jjc
uc8e33ecacc04,10,1,103,67.0,103.0,67.0,jjc
uc929dd78cebf,3,1,37,10.0,37.0,10.0,空条承太郎
uc929dd78cebf,4,11,62,20.0,53.82,14.73,空条承太郎
uc929dd78cebf,5,10,69,31.0,54.8,21.8,空条承太郎
uc929dd78cebf,6,1,69,26.0,69.0,26.0,空条承太郎
uc929dd78cebf,7,2,99,51.0,97.0,37.5,空条承太郎
uc9521b2e7bf5,3,1,34,10.0,34.0,10.0,奥斯卡
uc9521b2e7bf5,4,4,50,22.0,39.5,15.75,奥斯卡
uc9521b2e7bf5,5,34,90,48.0,58.82,26.12,奥斯卡
uc9521b2e7bf5,6,51,150,69.0,67.8,30.41,奥斯卡
uc9521b2e7bf5,7,23,118,54.0,77.91,36.55,奥斯卡
uc9521b2e7bf5,8,2,124,63.0,92.0,40.5,奥斯卡
uc9521b2e7bf5,9,1,176,92.0,176.0,92.0,奥斯卡
uc98ed952aa9e,4,1,61,26.0,61.0,26.0,彼岸花
uc98ed952aa9e,5,11,95,47.0,65.27,27.82,彼岸花
uc98ed952aa9e,6,19,142,89.0,77.74,36.79,彼岸花
uc98ed952aa9e,7,3,96,38.0,85.0,27.33,彼岸花
ucad2b2faf403,5,1,42,20.0,42.0,20.0,七月与冰淇淋
ucad2b2faf403,6,1,75,33.0,75.0,33.0,七月与冰淇淋
ucb243e85eab6,9,2,77,33.0,73.0,31.5,captain
ucc028884b688,5,1,71,26.0,71.0,26.0,yuechen
ucc028884b688,6,1,65,27.0,65.0,27.0,yuechen
ucc028884b688,7,1,86,36.0,86.0,36.0,yuechen
ucc028884b688,8,2,102,49.0,82.0,44.5,yuechen
ucc028884b688,9,2,100,49.0,93.0,46.5,yuechen
ucc233a2e04bf,4,3,69,34.0,56.0,20.67,華尘🐟
ucc233a2e04bf,5,5,85,39.0,69.4,30.4,華尘🐟
ucc233a2e04bf,6,9,101,53.0,86.0,41.44,華尘🐟
ucc233a2e04bf,7,4,134,64.0,113.5,50.0,華尘🐟
ucc8695768420,9,4,77,35.0,67.5,29.0,3226075131
ucce63866a6d0,4,2,60,20.0,56.5,19.0,thlee0203
ucce63866a6d0,5,5,67,27.0,55.2,21.2,thlee0203
